ID,Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Is_Term,Years_in_curent_job_new,Is_Home_Ownership,Is_Purpose,Is_Purpose_business loan,Is_Purpose_other,Is_Purpose_renewable energy,Is_Purpose_small business
1575,Home Mortgage,1.899383781768454,< 1 year,0.0,-0.230398495885827,-0.18710091657667785,0.6042593132984031,-0.36506559973848624,33.39442996582075,0.0,debt consolidation,Short Term,0.8578465411648898,0.5007257182248067,0.6071242970590571,0.812613593082929,0,0,-1.445882267362844,1,other,0,1,0,0
1576,Home Mortgage,0.02569739289225133,10+ years,0.0,1.8068435686565676,-0.01668210783360461,-0.10155200333897979,-0.36506559973848624,79.0,0.0,other,Short Term,-0.8356417559951096,0.0720678027032215,0.42483303806948763,0.33161317564718307,0,0,1.1640135221007732,1,other,0,1,0,0
1577,Own Home,-0.6715603827310549,5 years,0.0,-1.045295321702785,1.2898620925299575,0.3471242637400324,-0.36506559973848624,33.94025626537553,0.0,debt consolidation,Short Term,0.7350594365254228,0.6344459465084193,-0.10099423199656117,0.89278032932222,0,0,-0.14093437263103534,0,other,0,1,0,0
1578,Own Home,-1.0194317737352538,8 years,0.0,-1.2490195281570242,-1.1954122016398618,-0.8260205187584441,-0.36506559973848624,54.0,0.0,debt consolidation,Short Term,-0.6907672224746552,-0.5676612465105569,-0.5929458495180902,0.010946230690019118,0,0,0.6420343642080498,0,other,0,1,0,0
1579,Home Mortgage,0.4218321519142456,4 years,0.0,-0.230398495885827,-0.2581087535529584,-0.2335979889080447,-0.36506559973848624,80.0,0.0,debt consolidation,Short Term,0.45112910074886026,-0.10236028229078016,0.07844610573926157,0.89278032932222,0,0,-0.4019239515773971,1,other,0,1,0,0
1580,Home Mortgage,3.060878886531538,1 year,0.0,-0.43412270234006645,-0.18710091657667785,-1.2299285437235523,-0.36506559973848624,37.91158658720766,0.0,debt consolidation,Short Term,-1.0484410708054819,12.458195358341367,2.0070943338989444,0.7725302249632835,0,0,-1.1848926884164823,1,other,0,1,0,0
1581,Home Mortgage,-0.772487814505189,2 years,0.0,-0.637846908794306,-0.18710091657667785,-0.35046523648490785,-0.36506559973848624,35.012899593344,0.0,major purchase,Short Term,-1.0484410708054819,-0.6011361360227712,-1.2033784003203283,1.133280538040093,0,0,-0.9239031094701204,1,other,0,1,0,0
1582,Rent,-0.410211960400512,6 years,0.0,-1.6564679410624463,1.7443122491781535,-0.9147438563080997,-0.36506559973848624,34.53296154123231,0.0,debt consolidation,Short Term,-0.8205605545548655,-0.5477556425684725,-1.1369687052330517,0.812613593082929,0,0,0.12005520631532639,0,other,0,1,0,0
1583,Own Home,-1.2474262890201147,10+ years,0.0,-0.8415711152485453,0.39516334662882296,0.6064728792555992,-0.36506559973848624,34.974498638112514,0.0,home improvements,Short Term,-0.48639913051670286,-0.8730000601326823,-1.4449520512628091,0.5320300162454105,1,0,1.1640135221007732,0,other,0,1,0,0
1584,Rent,0.4802676199178543,4 years,0.0,-1.045295321702785,1.6164981426208482,-0.8704725371641778,-0.36506559973848624,13.0,0.0,debt consolidation,Short Term,-0.0764754504244009,-0.5594120773093327,-0.7810228016402633,0.8526969612025744,0,0,-0.4019239515773971,0,other,0,1,0,0
1585,Home Mortgage,-0.7438231734104146,10+ years,0.0,-0.026674289431587547,0.18213983569998127,-0.20324051292364115,-0.36506559973848624,33.168147038587946,0.0,home improvements,Long Term,-0.07255671304229026,-0.2067899822512054,0.30073411290639523,0.010946230690019118,1,1,1.1640135221007732,1,other,0,1,0,0
1586,Rent,-0.5298964559782735,2 years,0.0,0.3807741234768914,0.6081868575576647,-0.6717033491710592,-0.36506559973848624,47.98520895011176,0.0,other,Short Term,-1.2465154330285282,-0.7006043791447789,-0.904031668676923,-0.5903042911046633,0,0,-0.9239031094701204,0,other,0,1,0,0
1587,Home Mortgage,-0.4587158035952769,5 years,0.0,-0.026674289431587547,-1.7492733300544616,0.2508115571942759,-0.36506559973848624,35.04112293118361,0.0,debt consolidation,Long Term,-1.0484410708054819,-0.20254584447376398,-0.6737778521243206,-4.7589745755466915,0,1,-0.14093437263103534,1,other,0,1,0,0
1588,Home Mortgage,0.746978638694819,4 years,0.0,0.7882225363853703,-0.7125589102011539,1.3204156626745187,-0.36506559973848624,33.11892407847836,0.0,debt consolidation,Short Term,-0.40719313555101183,-0.705984272102099,0.18594260713053481,1.2535306423993848,0,0,-0.4019239515773971,1,other,0,1,0,0
1589,Rent,-1.2137116692089789,< 1 year,0.0,-1.2490195281570242,-1.4652419821531182,-1.0229375393179905,-0.36506559973848624,35.8656139121585,0.0,other,Short Term,-0.9257727157836545,-0.7086144419923445,-1.3644554511570175,-0.5502209229850178,0,0,-1.445882267362844,0,other,0,1,0,0
1590,Rent,-0.7762392272659144,5 years,0.0,-0.43412270234006645,-0.8261714493632029,-0.9125754651663566,2.7392337177656487,41.713702593145825,1.0,debt consolidation,Short Term,-0.6492048563007544,-0.7056853891600258,-0.8053394829222205,-0.34980408238679034,1,0,-0.14093437263103534,0,other,0,1,0,0
1591,Rent,-0.45833104331212554,1 year,0.0,-1.2490195281570242,-0.9965902581062761,-0.5155340121501022,-0.36506559973848624,35.709476661913364,0.0,debt consolidation,Short Term,1.3631261642218842,-0.447689633562318,-1.2784247097939583,1.0931971699204475,0,0,-1.1848926884164823,0,other,0,1,0,0
1592,Home Mortgage,-0.3947494065213678,10+ years,0.0,-0.637846908794306,1.7017075469923852,-0.4238291367805498,-0.36506559973848624,75.0,0.0,debt consolidation,Short Term,-0.4531492375775822,-0.4500209205104901,-1.0410435901069859,1.053113801800802,0,0,1.1640135221007732,1,other,0,1,0,0
1593,Own Home,3.0647264893630526,10+ years,0.0,-1.045295321702785,0.2673492400715176,0.17929982433220618,-0.36506559973848624,13.0,0.0,debt consolidation,Short Term,2.611303395232945,0.7533415808651943,1.4278542156376706,0.41177991188647406,1,0,1.1640135221007732,0,other,0,1,0,0
1594,Home Mortgage,-0.13417050475712752,10+ years,0.0,0.1770499170226519,0.6649931271386889,1.4432008110757224,-0.36506559973848624,32.64871804992133,0.0,debt consolidation,Long Term,1.9582992478321442,1.4333002740820444,1.2624169322952508,0.17127970316860108,0,1,1.1640135221007732,1,other,0,1,0,0
1595,Home Mortgage,1.9134515796211746,10+ years,0.0,-0.230398495885827,-0.7977683145726908,-0.074176065174473,-0.36506559973848624,34.0,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.6579836716051205,1.7211637022731416,1.2134472742759799,0,0,1.1640135221007732,1,other,0,1,0,0
1596,Rent,-0.06515412896685717,6 years,0.0,-1.2490195281570242,-0.7125589102011539,-0.7937657005250153,2.7392337177656487,21.0,1.0,debt consolidation,Long Term,-0.12278780130389041,-0.8939816426662304,-0.10359360137497729,0.33161317564718307,1,1,0.12005520631532639,0,other,0,1,0,0
1597,Rent,0.2316403344490023,6 years,0.0,0.3807741234768914,-0.6699542080153857,0.19651142901979213,-0.36506559973848624,32.411299256321286,0.0,debt consolidation,Short Term,-1.0484410708054819,0.5282827254839688,1.4826925244597398,1.0130304336811564,0,0,0.12005520631532639,0,other,0,1,0,0
1598,Home Mortgage,1.4498154384238195,4 years,0.0,-0.637846908794306,0.3525586444430545,0.10580039959020528,-0.36506559973848624,32.28649498331827,0.0,debt consolidation,Short Term,2.6944281275807467,0.49857376104187867,1.5169874301298105,-0.6704710273439543,0,0,-0.4019239515773971,1,other,0,1,0,0
1599,Rent,-0.7729206698237342,4 years,0.0,-1.045295321702785,-0.4143259949007756,-0.3444569860296613,-0.36506559973848624,35.27466284156034,0.0,debt consolidation,Short Term,0.020899236040166757,-0.22759223501950993,-1.0616708438840945,1.0931971699204475,0,0,-0.4019239515773971,0,other,0,1,0,0
1600,Own Home,-0.6609794749443932,3 years,0.0,-1.2490195281570242,-0.2581087535529584,-0.7487264095183928,-0.36506559973848624,35.33599720818289,0.0,debt consolidation,Short Term,0.0011867995119737896,-0.5285075810989494,-1.2458906672511996,0.49194664812576505,1,0,-0.6629135305237588,0,other,0,1,0,0
1601,Rent,8.396181400367189,10+ years,0.0,0.7882225363853703,-0.4711322644818001,-1.2299285437235523,-0.36506559973848624,30.0,0.0,debt consolidation,Short Term,2.586722224381525,7.081709666560868,3.919559391412312,-0.18947060990820835,0,0,1.1640135221007732,0,other,0,1,0,0
1602,Home Mortgage,-0.2109061337281215,10+ years,0.0,0.1770499170226519,0.40936491402407876,1.9071009909623895,-0.36506559973848624,34.38201676012367,0.0,debt consolidation,Short Term,0.22538607761575885,1.1677726683440885,-0.3044996991390106,1.053113801800802,0,0,1.1640135221007732,1,other,0,1,0,0
1603,Own Home,2.496363408595443,1 year,0.0,-0.43412270234006645,-0.01668210783360461,-0.4545028364731242,-0.36506559973848624,41.0,0.0,debt consolidation,Short Term,0.7582156119651675,-0.08275356129076901,1.1696781409233723,0.89278032932222,0,0,-1.1848926884164823,0,other,0,1,0,0
1604,Rent,-0.9012622717724007,3 years,0.0,-0.230398495885827,-0.8261714493632029,-0.8263367424666149,-0.36506559973848624,39.0,0.0,debt consolidation,Short Term,-1.005572458837544,-0.5262958473276066,-0.8282307035773044,-0.34980408238679034,1,0,-0.6629135305237588,0,other,0,1,0,0
1605,Home Mortgage,-0.2389039271068202,2 years,0.0,-0.637846908794306,0.4661711836051035,-0.02294782445079199,-0.36506559973848624,33.86186115646278,0.0,debt consolidation,Short Term,-0.9242289707543382,-0.5988048490745991,-0.41560177741002235,0.06643334906439533,0,0,-0.9239031094701204,1,other,0,1,0,0
1606,Home Mortgage,1.6016755126801112,5 years,0.0,-0.026674289431587547,-0.4711322644818001,1.5084784194052807,-0.36506559973848624,33.0,0.0,debt consolidation,Long Term,-1.0484410708054819,1.1753045184843367,1.2033022415925616,0.812613593082929,0,1,-0.14093437263103534,1,other,0,1,0,0
1607,Home Mortgage,1.2122981061309623,10+ years,0.0,0.5844983299311308,1.446079333877775,0.38574873095233164,-0.36506559973848624,33.04126880989729,0.0,debt consolidation,Short Term,2.0993737935881267,0.5761637728041179,0.13630303706529787,-0.22955397802785382,0,0,1.1640135221007732,1,other,0,1,0,0
1608,Home Mortgage,1.6434220034020308,1 year,0.0,-0.43412270234006645,0.1111319987237007,2.3451160015944974,-0.36506559973848624,34.20401933387574,0.0,home improvements,Short Term,2.0370302443272745,-0.38677728996777117,-0.5734086538674141,1.133280538040093,0,0,-1.1848926884164823,1,other,0,1,0,0
1609,Home Mortgage,-0.6998883585780719,1 year,0.0,-0.43412270234006645,-0.2581087535529584,0.6686334253189018,-0.36506559973848624,34.43098007235913,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.42449631725742676,-0.6502996770934653,1.133280538040093,0,0,-1.1848926884164823,1,other,0,1,0,0
1610,Rent,0.005241456754937597,7 years,0.0,-1.045295321702785,0.2105429704904934,-0.5247496745025104,-0.36506559973848624,34.013731391055934,0.0,debt consolidation,Short Term,0.859865284664765,-0.1410955115834851,-0.12782643203182437,0.022139215887173467,0,0,0.3810447852616881,0,other,0,1,0,0
1611,Home Mortgage,0.7172078117859846,10+ years,0.0,-0.637846908794306,0.05432572914267595,-0.1731089110165025,-0.36506559973848624,32.8814475544217,0.0,debt consolidation,Short Term,0.8844464555161864,0.3452468117582549,1.0292283438637915,0.812613593082929,0,0,1.1640135221007732,1,other,0,1,0,0
1612,Rent,1.4499837710476982,2 years,0.0,0.1770499170226519,-1.110202797268325,0.9376494513414065,-0.36506559973848624,16.0,0.0,debt consolidation,Short Term,1.3757136236916943,0.37310270195949025,-0.6040141320326362,1.133280538040093,0,0,-0.9239031094701204,0,other,0,1,0,0
1613,Home Mortgage,-0.5910492934816385,4 years,0.0,-0.8415711152485453,-0.5563416688533367,-0.5930991702828715,-0.36506559973848624,54.0,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.3481018372634809,-0.3995863080139746,0.89278032932222,0,0,-0.4019239515773971,1,other,0,1,0,0
1614,Home Mortgage,0.019228610631769547,7 years,0.0,-1.045295321702785,2.5538015907057394,-0.7741598306184213,-0.36506559973848624,34.00940482939716,0.0,debt consolidation,Short Term,-0.451961741401185,-0.570530522754461,-1.1518102658775569,0.9328636974418655,0,0,0.3810447852616881,1,other,0,1,0,0
1615,Own Home,6.691092158064363,10+ years,0.0,0.3807741234768914,0.9632260424390674,3.1969323217759174,-0.36506559973848624,26.57495798069231,0.0,debt consolidation,Long Term,0.16648626726645938,4.1961144140195925,7.71396787889897,-0.029137137429626373,0,1,1.1640135221007732,0,other,0,1,0,0
1616,Home Mortgage,8.28010403244397,10+ years,0.0,-0.637846908794306,1.0910401489963721,1.588437842757058,2.7392337177656487,36.26163563962451,0.0,home improvements,Long Term,2.58802847017556,1.4040695223472717,0.6302670695894715,0.49194664812576505,0,1,1.1640135221007732,1,other,0,1,0,0
1617,Rent,-0.6351043459024661,4 years,0.0,-1.2490195281570242,-0.2581087535529584,-0.9372860892191375,-0.36506559973848624,15.0,0.0,debt consolidation,Short Term,-1.0571097928931812,-0.5772852772453185,-0.6608648558573501,0.41177991188647406,1,0,-0.4019239515773971,0,other,0,1,0,0
1618,Rent,0.8165000123567254,10+ years,0.0,1.603119362202328,0.32415550965254236,2.2048030247975374,-0.36506559973848624,33.38478769913452,0.0,debt consolidation,Long Term,-1.0484410708054819,0.14708742116363002,-0.2784221547297392,0.7725302249632835,0,1,1.1640135221007732,0,other,0,1,0,0
1619,Rent,-0.2182887216610877,2 years,0.0,-1.045295321702785,-0.6841557754106418,-0.8437742212314658,-0.36506559973848624,39.0,0.0,other,Short Term,-0.8741166321103777,-0.823983257632654,-0.6539052539732038,0.49194664812576505,0,0,-0.9239031094701204,0,other,0,1,0,0
1620,Rent,-0.8948656320650098,10+ years,0.0,-0.43412270234006645,-1.0533965276873007,-0.921384554179688,-0.36506559973848624,2.9999999999999885,0.0,debt consolidation,Short Term,-0.7781669410574866,-0.7444803950411454,-0.6158370701731741,0.5320300162454105,1,0,1.1640135221007732,0,other,0,1,0,0
1621,Rent,-0.050677523313288265,4 years,0.0,0.1770499170226519,-0.4711322644818001,-0.44207976222355433,-0.36506559973848624,52.0,0.0,debt consolidation,Long Term,0.24438601643811353,0.045168337916620824,-0.04481431317272881,0.0911129669293101,0,1,-0.4019239515773971,0,other,0,1,0,0
1622,Rent,-0.6234665502042435,10+ years,0.0,-1.4527437346041656,0.3809617792335666,-0.7730304602320968,-0.36506559973848624,35.135920430861106,0.0,other,Long Term,0.2706296819364909,-0.4777572575348961,-1.2136920272088825,0.15064962005525365,0,1,1.1640135221007732,0,other,0,1,0,0
1623,Rent,-0.9515090996761336,2 years,0.0,-1.045295321702785,-0.4995353992723122,-1.0397877454819522,2.7392337177656487,42.38879636551868,1.0,debt consolidation,Short Term,-1.059247286010696,-0.8766464320259765,-1.4173651956015527,-0.11673827642892969,1,0,-0.9239031094701204,0,other,0,1,0,0
1624,Home Mortgage,1.6053788304054428,< 1 year,0.0,0.9919467428396097,1.0200323120200916,3.0311407490634745,-0.36506559973848624,33.41938706069572,0.0,debt consolidation,Long Term,1.4089635166308148,0.227068496462456,-0.344999551067236,0.2514464394078921,0,1,-1.445882267362844,1,other,0,1,0,0
1625,Own Home,-0.7502679081531994,7 years,0.0,0.3807741234768914,1.9573357601035695,-0.1396795475812962,-0.36506559973848624,33.094931322131224,0.0,debt consolidation,Short Term,-1.0484410708054819,-0.09243736861394525,-0.3374529948073182,0.7725302249632835,0,0,0.3810447852616881,0,other,0,1,0,0
1626,Home Mortgage,0.40516722215025347,10+ years,0.0,-0.230398495885827,0.4945743183956156,-0.3931102622725224,-0.36506559973848624,10.0,0.0,debt consolidation,Short Term,-0.8281605300838074,0.026039829623927018,-0.612399194543656,0.5320300162454105,0,0,1.1640135221007732,1,other,0,1,0,0
1627,Home Mortgage,-0.4401162754224593,Unknown,0.0,-1.045295321702785,0.8354119358817621,-0.5578628142295459,2.7392337177656487,41.533833772308995,1.0,debt consolidation,Short Term,-0.865210410787399,-0.24839448778781442,-0.8541405467363555,-0.034108490904907626,0,0,-1.7068718463092056,1,other,0,1,0,0
1628,Home Mortgage,1.004987734376291,10+ years,0.0,-0.43412270234006645,0.5371790205813841,0.6663295097307997,-0.36506559973848624,53.0,0.0,debt consolidation,Short Term,0.4523165969252574,0.33771496161800674,1.527301057018365,-0.11427886155528418,0,0,1.1640135221007732,1,other,0,1,0,0
1629,Home Mortgage,0.22619060512926892,3 years,0.0,0.7882225363853703,-1.4084357125653602,0.5041067474391432,-0.36506559973848624,33.459976873423614,0.0,debt consolidation,Long Term,1.1300206647951203,0.3730429253710756,0.6294285633383696,-0.23880604097175018,1,1,-0.6629135305237588,1,other,0,1,0,0
1630,Rent,1.9069587498429958,10+ years,0.0,-0.026674289431587547,1.5880950078303362,1.5187782773285605,-0.36506559973848624,31.022729942896646,0.0,debt consolidation,Short Term,1.3415137338114558,1.888738101213401,2.638405690353595,0.732446856843638,1,0,1.1640135221007732,0,other,0,1,0,0
1631,Home Mortgage,0.26109854362777624,10+ years,0.0,-0.637846908794306,-0.45693069708654405,1.4742810841073737,-0.36506559973848624,33.76874162888704,0.0,debt consolidation,Long Term,1.488050761978866,0.3334110472521506,0.4079790624223379,0.89278032932222,0,1,1.1640135221007732,1,other,0,1,0,0
1632,Rent,-0.6344791104423452,9 years,0.0,0.1770499170226519,-0.2581087535529584,0.2004416379642015,-0.36506559973848624,16.0,0.0,debt consolidation,Short Term,-1.1782344028856915,-0.7888346236448291,-1.31833760734641,0.6923634887239924,0,0,0.9030239431544116,0,other,0,1,0,0
1633,Home Mortgage,0.220867046520765,5 years,0.0,-1.045295321702785,0.2531476726762618,-0.9639844051518496,-0.36506559973848624,19.0,0.0,debt consolidation,Short Term,0.8754214845755679,-0.846758137818643,0.508599812554575,0.812613593082929,0,0,-0.14093437263103534,1,other,0,1,0,0
1634,Home Mortgage,1.8625910796921066,10+ years,0.0,1.195670949293849,-0.8687761515489714,3.7263359840694075,-0.36506559973848624,35.0,0.0,debt consolidation,Short Term,0.12444890262199969,3.770744210860813,0.5060842938012691,0.572113384365056,0,0,1.1640135221007732,1,other,0,1,0,0
1635,Home Mortgage,1.653185295586996,10+ years,0.0,0.1770499170226519,0.23894610528100552,1.2572160958557976,-0.36506559973848624,31.154329871320606,0.0,home improvements,Long Term,2.047361461061931,2.0105627884024946,3.0003888389543176,-0.029137137429626373,0,1,1.1640135221007732,1,other,0,1,0,0
1636,Rent,-0.8210157052176509,1 year,0.0,0.1770499170226519,-0.7835667471774345,-0.630774966370658,-0.36506559973848624,32.0,0.0,debt consolidation,Short Term,-0.8041731073205847,-0.5717260545227544,-0.21880436027638872,0.8526969612025744,0,0,-1.1848926884164823,0,other,0,1,0,0
1637,Rent,-0.02525929710760333,10+ years,0.0,-0.230398495885827,-0.6983573428058979,-1.2299285437235512,-0.36506559973848624,38.0,0.0,debt consolidation,Short Term,0.055099125920405154,-0.9118548426022162,-0.558063989472248,1.133280538040093,0,0,1.1640135221007732,0,other,0,1,0,0
1638,Home Mortgage,-0.5415835495789952,8 years,0.0,0.5844983299311308,-0.15869778178616573,0.00998461601443152,2.7392337177656487,41.02548516604225,1.0,debt consolidation,Short Term,0.16066753600211328,-0.4278438062086482,-0.6121476426683253,1.0931971699204475,0,0,0.6420343642080498,1,other,0,1,0,0
